id_num,usage,time,x,y
2,HOUA103DC1,36,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
3,HOUA103DC1,44,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
4,HOUA103DC1,40,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
5,HOUA103DC1,44,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
6,HOUA103DC1,35,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
7,HOUA103DC1,45,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
8,HOUA103DC1,30,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
9,HOUA103DC1,41,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
10,HOUA103DC1,39,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
11,HOUA103DC1,32,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
12,HOUA103DC1,27,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
13,HOUA103DC1,48,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
14,HOUA103DC1,30,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
15,HOUA103DC1,39,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
16,HOUA103DC1,39,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
17,HOUA103DC1,41,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
18,HOUA103DC1,45,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
19,HOUA103DC1,45,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
20,HOUA103DC1,43,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
21,HOUA103DC1,34,0,0,3306,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2895,0,0,1,0,0,0,0
1,HOUA111DC1,2,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
2,HOUA111DC1,7,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
3,HOUA111DC1,8,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
4,HOUA111DC1,12,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
5,HOUA111DC1,21,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
6,HOUA111DC1,28,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
7,HOUA111DC1,26,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
8,HOUA111DC1,22,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
9,HOUA111DC1,16,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
10,HOUA111DC1,14,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
11,HOUA111DC1,13,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
12,HOUA111DC1,12,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
13,HOUA111DC1,7,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
14,HOUA111DC1,10,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
15,HOUA111DC1,6,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
16,HOUA111DC1,5,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
17,HOUA111DC1,13,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
18,HOUA111DC1,9,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
19,HOUA111DC1,12,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
20,HOUA111DC1,21,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
21,HOUA111DC1,32,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
22,HOUA111DC1,15,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0
1,HOUA112DC1,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2,HOUA112DC1,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3,HOUA112DC1,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4,HOUA112DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5,HOUA112DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6,HOUA112DC1,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7,HOUA112DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8,HOUA112DC1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9,HOUA112DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10,HOUA112DC1,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11,HOUA112DC1,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
12,HOUA112DC1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13,HOUA112DC1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,HOUA112DC1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15,HOUA112DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16,HOUA112DC1,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17,HOUA112DC1,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18,HOUA112DC1,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19,HOUA112DC1,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20,HOUA112DC1,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,HOUA112DC1,37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22,HOUA112DC1,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,HOUA113DC1,2,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
2,HOUA113DC1,5,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
3,HOUA113DC1,11,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
4,HOUA113DC1,4,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
5,HOUA113DC1,5,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
6,HOUA113DC1,10,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
7,HOUA113DC1,6,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
8,HOUA113DC1,11,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
9,HOUA113DC1,23,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
10,HOUA113DC1,17,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
11,HOUA113DC1,16,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
12,HOUA113DC1,16,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
13,HOUA113DC1,6,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
14,HOUA113DC1,6,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
15,HOUA113DC1,6,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
16,HOUA113DC1,8,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
17,HOUA113DC1,12,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
18,HOUA113DC1,8,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
19,HOUA113DC1,14,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
20,HOUA113DC1,12,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
21,HOUA113DC1,8,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
22,HOUA113DC1,5,0,0,3897,14,92,0,0,1,0,20,0,1,1,0,0,0,0,0,2967,0,9,0,0,0,0,0
1,HOUA114DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2,HOUA114DC1,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3,HOUA114DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4,HOUA114DC1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5,HOUA114DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6,HOUA114DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7,HOUA114DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8,HOUA114DC1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9,HOUA114DC1,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10,HOUA114DC1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
